OUTPUT,iso3c,production_system,food_type,source,Comment,Org,Type,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
THA_FHC_FO..MAR,THA,FHC,FO,MAR,"THA_FHC_FO..MAR = THA_FH_FO*(THA_FHC_QP..MAR-THA_FH_CR-THA_FH_OU)/(THA_FH_
QP-THA_FH_CR-THA_FH_OU)",Scalar TS,Numeric,685.0044161,812.1018594,734.5129744,851.3567147,809.3871815,761.3710592,856.9799431,846.3206635,966.2222402,861.0081537,904.1221087,912.7253149,942.0077277,962.6768747,981.362728,995.9530023,1007.611964,1025.423888,1041.82341,1049.304426,1049.233273
TUR_FHA_FO..INL,TUR,FHA,FO,INL,TUR_FHA_FO..INL = TUR_FH_FO*TUR_FHA_QP..INL/(TUR_FH_QP-TUR_FH_CR-TUR_FH_OU),Scalar TS,Numeric,81.17555041,94.60739658,106.1761408,109.0982067,96.22384739,89.86950658,82.24102784,83.7296218,77.83085802,74.82220983,78.14996997,79.38538055,81.05120749,83.60701838,86.04070748,88.16810732,89.82398329,92.00816293,94.0683101,96.3484038,97.77504176
TUR_FHA_FO..MAR,TUR,FHA,FO,MAR,TUR_FHA_FO..MAR = TUR_FH_FO*TUR_FHA_QP..MAR/(TUR_FH_QP-TUR_FH_CR-TUR_FH_OU),Scalar TS,Numeric,92.11185019,83.3030343,96.36438683,98.30213253,112.0692807,121.806377,120.3896425,136.423496,152.8346517,152.4164192,157.2695588,160.3654145,162.7363943,167.8344981,173.397638,178.2437909,182.7012965,187.6961223,193.1298238,197.2346767,202.3348789
TUR_FHC_FO..INL,TUR,FHC,FO,INL,TUR_FHC_FO..INL = TUR_FH_FO*TUR_FHC_QP..INL/(TUR_FH_QP-TUR_FH_CR-TUR_FH_OU),Scalar TS,Numeric,41.59513395,34.94067052,34.37873357,31.10602462,32.12291782,30.27332568,27.40477198,25.87721078,22.30494575,17.93151863,17.81351417,17.50192044,17.60165501,17.21810171,16.71203278,16.25554817,15.72414115,15.29605933,15.07715748,14.8890443,14.6371864
TUR_FHC_FO..MAR,TUR,FHC,FO,MAR,"TUR_FHC_FO..MAR = TUR_FH_FO*(TUR_FHC_QP..MAR-TUR_FH_CR-TUR_FH_OU)/(TUR_FH_
QP-TUR_FH_CR-TUR_FH_OU)",Scalar TS,Numeric,280.5798887,228.5916865,278.0869404,216.810987,166.1992509,190.6512644,163.4621475,152.1035803,111.0392434,92.23641118,98.19577763,93.81221928,91.66441312,87.04171092,81.93395025,77.21473588,72.28900493,67.98337285,63.12340135,58.64494449,54.16126189
UKR_FHA_FO..INL,UKR,FHA,FO,INL,UKR_FHA_FO..INL = UKR_FH_FO*UKR_FHA_QP..INL/(UKR_FH_QP-UKR_FH_CR-UKR_FH_OU),Scalar TS,Numeric,62.48319233,75.37327559,84.21533875,78.00128845,80.63558725,62.19145247,102.8133252,92.21116001,111.4719129,108.2611837,99.90862156,94.8737277,91.79574207,88.64707142,85.65712432,82.71495601,79.74048448,77.22092646,74.90428746,72.46039573,71.05659161
UKR_FHA_FO..MAR,UKR,FHA,FO,MAR,UKR_FHA_FO..MAR = UKR_FH_FO*UKR_FHA_QP..MAR/(UKR_FH_QP-UKR_FH_CR-UKR_FH_OU),Scalar TS,Numeric,0.687937022,1.561348362,2.447918514,3.506568997,3.394350007,2.836014202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UKR_FHC_FO..INL,UKR,FHC,FO,INL,UKR_FHC_FO..INL = UKR_FH_FO*UKR_FHC_QP..INL/(UKR_FH_QP-UKR_FH_CR-UKR_FH_OU),Scalar TS,Numeric,12.81938868,14.95366695,19.30567378,97.76187747,70.28402339,58.81367184,113.7854034,119.1170928,178.3629255,192.4643265,217.4882718,214.6721029,215.392917,215.2414524,214.7979689,213.8344353,212.1690804,211.146782,210.8083595,210.4086181,209.4804228
UKR_FHC_FO..MAR,UKR,FHC,FO,MAR,"UKR_FHC_FO..MAR = UKR_FH_FO*(UKR_FHC_QP..MAR-UKR_FH_CR-UKR_FH_OU)/(UKR_FH_
QP-UKR_FH_CR-UKR_FH_OU)",Scalar TS,Numeric,547.188975,551.9366461,544.5486076,564.8952521,421.7866778,293.2117075,249.8470432,308.2239933,278.3106655,288.6964897,326.2324077,322.0081543,323.0893755,322.8621787,322.1969534,320.7516529,318.2536206,316.720173,314.6362056,312.4756217,309.5493661
USA_FHA_FO..INL,USA,FHA,FO,INL,USA_FHA_FO..INL = USA_FH_FO*USA_FHA_QP..INL/(USA_FH_QP-USA_FH_CR-USA_FH_OU),Scalar TS,Numeric,560.0954107,397.1525151,390.3423617,412.2297741,405.2818207,429.0050223,467.5022296,459.6406159,542.989401,567.4415183,564.7315913,573.0527971,596.7554196,621.5654153,646.1825904,667.1400689,685.9936361,702.0044102,714.7804468,721.3614799,729.3818517
USA_FHA_FO..MAR,USA,FHA,FO,MAR,USA_FHA_FO..MAR = USA_FH_FO*USA_FHA_QP..MAR/(USA_FH_QP-USA_FH_CR-USA_FH_OU),Scalar TS,Numeric,365.2414652,256.6530698,325.6489294,307.6633625,314.0709094,321.6542079,361.4551716,350.5186962,402.4686674,420.5495906,423.9561431,437.7379114,455.5675995,472.2707421,487.272451,501.261249,512.8493432,524.7847437,535.6593369,544.5337216,562.8738744
USA_FHC_FO..INL,USA,FHC,FO,INL,USA_FHC_FO..INL = USA_FH_FO*USA_FHC_QP..INL/(USA_FH_QP-USA_FH_CR-USA_FH_OU),Scalar TS,Numeric,43.6382819,36.48746371,37.30466107,45.8387333,39.2733809,35.74248906,43.90493977,30.54013337,45.30953081,38.75741144,38.64558114,38.86809048,39.25932253,39.49695558,39.6793162,39.77465126,39.84015791,40.07846072,60.73782985,81.91487702,103.4570288
USA_FHC_FO..MAR,USA,FHC,FO,MAR,"USA_FHC_FO..MAR = USA_FH_FO*(USA_FHC_QP..MAR-USA_FH_CR-USA_FH_OU)/(USA_FH_
QP-USA_FH_CR-USA_FH_OU)",Scalar TS,Numeric,5710.171202,6062.593314,5912.201953,5963.173669,6203.730828,6263.482907,6222.603527,6440.436417,6355.401693,6350.785429,6366.287092,6406.400671,6490.634073,6538.322101,6576.058445,6594.58737,6598.755019,6647.306524,6709.571994,6775.29176,6815.063787
VNM_FHA_FO..INL,VNM,FHA,FO,INL,VNM_FHA_FO..INL = VNM_FH_FO*VNM_FHA_QP..INL/(VNM_FH_QP-VNM_FH_CR-VNM_FH_OU),Scalar TS,Numeric,1389.277899,1354.711587,1472.770841,1434.1055,1303.11767,1493.380634,1512.708549,1632.56132,1743.581435,1806.48604,1862.501006,1879.553483,1982.686413,2079.564992,2164.216042,2265.784955,2356.691109,2443.62507,2526.831235,2622.820708,2724.634253
VNM_FHA_FO..MAR,VNM,FHA,FO,MAR,VNM_FHA_FO..MAR = VNM_FH_FO*VNM_FHA_QP..MAR/(VNM_FH_QP-VNM_FH_CR-VNM_FH_OU),Scalar TS,Numeric,343.0910447,383.4438145,360.5548117,415.742994,503.8449062,543.5557554,580.669273,642.7147802,657.5930582,726.0016409,749.5154876,751.4642405,788.6503983,811.0047717,832.9622363,848.2618598,874.1320501,895.8509311,916.7012651,938.8238903,965.6512199
VNM_FHC_FO..INL,VNM,FHC,FO,INL,VNM_FHC_FO..INL = VNM_FH_FO*VNM_FHC_QP..INL/(VNM_FH_QP-VNM_FH_CR-VNM_FH_OU),Scalar TS,Numeric,117.9331077,102.1625841,97.08735271,91.82638899,89.95495391,86.41216022,87.24240949,96.03422203,90.77880057,97.5178472,97.4064942,96.37229799,96.95546123,97.41284278,97.7292972,98.07273282,98.32026376,99.10377124,103.5145789,107.7936013,112.3879949
VNM_FHC_FO..MAR,VNM,FHC,FO,MAR,"VNM_FHC_FO..MAR = VNM_FH_FO*(VNM_FHC_QP..MAR-VNM_FH_CR-VNM_FH_OU)/(VNM_FH_
QP-VNM_FH_CR-VNM_FH_OU)",Scalar TS,Numeric,1107.989472,1115.54466,1148.090841,1084.243213,988.5166191,1122.940383,1139.820397,1234.969941,1080.789317,1037.853947,1054.486227,1027.548702,1027.127523,1023.690642,1019.402702,1015.129947,1008.275072,1013.185383,1012.611449,1011.481121,1013.866993
ZAF_FHA_FO..INL,ZAF,FHA,FO,INL,ZAF_FHA_FO..INL = ZAF_FH_FO*ZAF_FHA_QP..INL/(ZAF_FH_QP-ZAF_FH_CR-ZAF_FH_OU),Scalar TS,Numeric,1.057798718,1.381946356,1.931841792,2.14626701,2.386043428,2.343752747,2.37111687,2.457950591,3.455063745,3.436772167,3.901778137,4.113627365,4.020508474,4.367402125,4.7804101,5.209081112,5.792335752,6.345095097,7.076736171,7.958951603,9.033959742
ZAF_FHA_FO..MAR,ZAF,FHA,FO,MAR,ZAF_FHA_FO..MAR = ZAF_FH_FO*ZAF_FHA_QP..MAR/(ZAF_FH_QP-ZAF_FH_CR-ZAF_FH_OU),Scalar TS,Numeric,1.844846923,1.781990432,2.622525137,3.507801473,4.516958667,4.575631247,4.694818223,5.533716065,7.318381271,7.303140855,8.291278541,8.741458151,8.543580508,9.280729517,10.15837146,11.06929736,12.30871347,13.48332708,15.03806436,16.91277216,19.19716445
ZAF_FHC_FO..INL,ZAF,FHC,FO,INL,ZAF_FHC_FO..INL = ZAF_FH_FO*ZAF_FHC_QP..INL/(ZAF_FH_QP-ZAF_FH_CR-ZAF_FH_OU),Scalar TS,Numeric,0.833933817,0.851721396,1.043906512,1.058449138,1.189716945,1.146774749,1.13675986,1.313381977,1.568598034,1.858161611,1.864372631,1.976430947,1.988392254,2.081733569,2.180532731,2.316889171,2.502972204,2.648008659,5.649290182,9.096111006,13.25505809
ZAF_FHC_FO..MAR,ZAF,FHC,FO,MAR,"ZAF_FHC_FO..MAR = ZAF_FH_FO*(ZAF_FHC_QP..MAR-ZAF_FH_CR-ZAF_FH_OU)/(ZAF_FH_
QP-ZAF_FH_CR-ZAF_FH_OU)",Scalar TS,Numeric,298.2101001,290.7426694,386.2639677,330.0763653,384.4028325,354.6515588,332.7536093,343.4770506,420.4685335,416.840857,398.2129827,401.0047125,416.6650564,421.9113172,426.2673757,430.2046997,430.9952943,434.3771369,433.9462357,432.2969929,428.8919366
