OUTPUT,iso3c,production_system,food_type,source,Comment,Org,Type,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
MYS_FHC_FO..INL,MYS,FHC,FO,INL,MYS_FHC_FO..INL = MYS_FH_FO*MYS_FHC_QP..INL/(MYS_FH_QP-MYS_FH_CR-MYS_FH_OU),Scalar TS,Numeric,5.079108456,6.214472516,5.810317695,6.820670083,8.122819526,4.632936335,5.640055751,4.107543515,11.12095779,6.934468086,6.912479165,6.867536102,6.938530918,6.996350235,7.042999921,7.079718479,7.091978598,7.129538721,10.72875502,14.35869899,17.98560517
MYS_FHC_FO..MAR,MYS,FHC,FO,MAR,"MYS_FHC_FO..MAR = MYS_FH_FO*(MYS_FHC_QP..MAR-MYS_FH_CR-MYS_FH_OU)/(MYS_FH_
QP-MYS_FH_CR-MYS_FH_OU)",Scalar TS,Numeric,1297.312699,1288.328589,1408.24354,1455.421573,1370.897447,1460.853467,1550.978715,1526.780215,1523.286971,1533.299675,1569.637328,1562.356012,1583.335682,1600.059928,1614.177051,1625.597358,1630.431109,1642.747014,1649.843913,1656.654274,1660.020029
NEO_FHA_FO..INL,NEO,FHA,FO,INL,NEO_FHA_FO..INL = NEO_FH_FO*NEO_FHA_QP..INL/(NEO_FH_QP-NEO_FH_CR-NEO_FH_OU),Scalar TS,Numeric,51.83257741,42.36151204,54.46699938,32.83847776,55.78423935,53.59264189,62.72531995,79.02347444,41.85952553,44.9863167,44.43013651,45.84790336,46.86527129,46.86928423,48.71073417,51.60103309,54.7724576,58.9848496,63.26802665,67.44690344,70.83740095
NEO_FHA_FO..MAR,NEO,FHA,FO,MAR,NEO_FHA_FO..MAR = NEO_FH_FO*NEO_FHA_QP..MAR/(NEO_FH_QP-NEO_FH_CR-NEO_FH_OU),Scalar TS,Numeric,0.888221017,1.264308884,1.26608214,1.929040632,1.881842262,1.845469188,5.532234561,7.535653318,5.346957757,5.920764604,5.480114162,5.498328599,5.533753901,5.514284454,5.538841031,5.569720585,5.581974758,5.613167938,5.643890485,5.674041955,5.69896641
NEO_FHC_FO..INL,NEO,FHC,FO,INL,NEO_FHC_FO..INL = NEO_FH_FO*NEO_FHC_QP..INL/(NEO_FH_QP-NEO_FH_CR-NEO_FH_OU),Scalar TS,Numeric,27.22604946,59.65592843,78.18623876,101.3770035,109.453843,53.98990532,58.73211531,69.04013648,44.02993699,52.48795975,54.3392153,54.72896737,55.84078327,56.97055409,57.99183424,59.08699853,59.99055087,61.1036653,64.58460584,68.15270868,71.74933556
NEO_FHC_FO..MAR,NEO,FHC,FO,MAR,"NEO_FHC_FO..MAR = NEO_FH_FO*(NEO_FHC_QP..MAR-NEO_FH_CR-NEO_FH_OU)/(NEO_FH_
QP-NEO_FH_CR-NEO_FH_OU)",Scalar TS,Numeric,633.4161408,612.3550408,724.7235501,731.2978107,777.7379455,766.8189317,780.4610962,767.9432088,880.2824562,881.4683649,919.2195915,926.2485495,946.6411238,968.5090308,987.4059863,1007.5761,1024.49041,1044.995097,1063.210823,1081.393991,1098.642304
NGA_FHA_FO..INL,NGA,FHA,FO,INL,NGA_FHA_FO..INL = NGA_FH_FO*NGA_FHA_QP..INL/(NGA_FH_QP-NGA_FH_CR-NGA_FH_OU),Scalar TS,Numeric,547.8453774,643.532075,620.8524644,646.9770198,638.8016555,627.5622619,502.4452923,424.9651215,429.1429239,430.1158747,470.8078207,488.2119107,503.9597846,512.9502402,523.2887214,531.3375938,537.9926262,546.4935556,552.0219016,556.7230766,561.2834678
NGA_FHA_FO..MAR,NGA,FHA,FO,MAR,NGA_FHA_FO..MAR = NGA_FH_FO*NGA_FHA_QP..MAR/(NGA_FH_QP-NGA_FH_CR-NGA_FH_OU),Scalar TS,Numeric,0,0,0,0,0,0,0.065523451,0.172241843,0.13261843,0.106677551,0.153085056,0.152764281,0.152913753,0.152546735,0.152802526,0.153189652,0.153428917,0.154080246,0.154660186,0.155219957,0.155638248
NGA_FHC_FO..INL,NGA,FHC,FO,INL,NGA_FHC_FO..INL = NGA_FH_FO*NGA_FHC_QP..INL/(NGA_FH_QP-NGA_FH_CR-NGA_FH_OU),Scalar TS,Numeric,801.4958611,876.7952819,762.9503051,788.0994713,722.8960978,669.4628866,618.5938005,602.9583633,577.9039637,603.7762778,622.1254217,618.009731,622.0066598,630.2340202,634.6805716,639.759204,644.1621021,650.3875109,657.7347298,665.1212823,671.9489044
NGA_FHC_FO..MAR,NGA,FHC,FO,MAR,"NGA_FHC_FO..MAR = NGA_FH_FO*(NGA_FHC_QP..MAR-NGA_FH_CR-NGA_FH_OU)/(NGA_FH_
QP-NGA_FH_CR-NGA_FH_OU)",Scalar TS,Numeric,884.0462576,972.6115061,872.3424856,886.4253259,826.6931327,737.9855755,584.9589747,712.2286313,716.090894,675.4107515,695.9369124,691.3329195,695.8040602,705.007548,709.9816564,715.6628383,720.5881142,727.5521308,732.6603392,737.7566924,742.1802128
NOR_FHA_FO..INL,NOR,FHA,FO,INL,NOR_FHA_FO..INL = NOR_FH_FO*NOR_FHA_QP..INL/(NOR_FH_QP-NOR_FH_CR-NOR_FH_OU),Scalar TS,Numeric,0.007758209,0.006896731,0.00758947,0.010028374,0.006582158,0.007838825,0.007802735,0.009401305,0.012516497,0,0,0,0,0,0,0,0,0,0,0,0
NOR_FHA_FO..MAR,NOR,FHA,FO,MAR,NOR_FHA_FO..MAR = NOR_FH_FO*NOR_FHA_QP..MAR/(NOR_FH_QP-NOR_FH_CR-NOR_FH_OU),Scalar TS,Numeric,89.96081283,107.5623031,117.6754394,121.3913826,116.9049808,125.7666924,132.9954132,127.0062364,132.0164529,141.3900463,142.2658943,142.5515004,144.7852398,147.3033729,151.2142983,150.5681934,153.58134,157.0954373,161.2608676,163.6507067,165.461688
NOR_FHC_FO..INL,NOR,FHC,FO,INL,NOR_FHC_FO..INL = NOR_FH_FO*NOR_FHC_QP..INL/(NOR_FH_QP-NOR_FH_CR-NOR_FH_OU),Scalar TS,Numeric,0.038552844,0.041940854,0.04409375,0.032493955,0.028164124,0.037162918,0.039414844,0.041158008,0.030109752,0,0,0,0,0,0,0,0,0,0.505421351,1.016530319,1.530773565
NOR_FHC_FO..MAR,NOR,FHC,FO,MAR,"NOR_FHC_FO..MAR = NOR_FH_FO*(NOR_FHC_QP..MAR-NOR_FH_CR-NOR_FH_OU)/(NOR_FH_
QP-NOR_FH_CR-NOR_FH_OU)",Scalar TS,Numeric,174.9029628,153.4628999,147.1333601,141.1311682,144.4752896,134.3536036,137.1102026,155.0260067,160.9636468,159.8587577,166.223145,165.1787481,167.647188,170.1662606,170.7099721,173.5706436,172.7868382,172.5900925,171.9179554,172.3770054,172.5425658
NZL_FHA_FO..INL,NZL,FHA,FO,INL,NZL_FHA_FO..INL = NZL_FH_FO*NZL_FHA_QP..INL/(NZL_FH_QP-NZL_FH_CR-NZL_FH_OU),Scalar TS,Numeric,0.149074903,0.154832245,0.264084524,0.130000178,0.248276555,0.413703589,0.372687037,0.378728502,0.462244686,0.480721259,0.529404554,0.577884168,0.613645149,0.654117228,0.692747756,0.729503075,0.776000424,0.805958894,0.841280755,0.866278064,0.885789156
NZL_FHA_FO..MAR,NZL,FHA,FO,MAR,NZL_FHA_FO..MAR = NZL_FH_FO*NZL_FHA_QP..MAR/(NZL_FH_QP-NZL_FH_CR-NZL_FH_OU),Scalar TS,Numeric,26.22931179,26.74377226,21.72342173,21.90491662,24.92042847,22.23424169,26.85484581,26.27177409,24.29555228,24.61717579,25.94178599,27.153503,27.95959365,28.77154929,29.35695308,29.90699716,30.81614367,31.22149213,31.80321529,32.31777674,32.75997022
NZL_FHC_FO..INL,NZL,FHC,FO,INL,NZL_FHC_FO..INL = NZL_FH_FO*NZL_FHC_QP..INL/(NZL_FH_QP-NZL_FH_CR-NZL_FH_OU),Scalar TS,Numeric,0.212759702,0.227087293,0.236205277,0.307417525,0.210056374,0.206442383,0.201553705,0.187086391,0.19347024,0.205127043,0.20736681,0.205672642,0.206498812,0.206295054,0.206122701,0.20695445,0.207574542,0.209594403,0.422974532,0.640312001,0.859538401
NZL_FHC_FO..MAR,NZL,FHC,FO,MAR,"NZL_FHC_FO..MAR = NZL_FH_FO*(NZL_FHC_QP..MAR-NZL_FH_CR-NZL_FH_OU)/(NZL_FH_
QP-NZL_FH_CR-NZL_FH_OU)",Scalar TS,Numeric,87.6016605,84.60332061,87.27784977,92.19236037,87.3108366,89.77539083,94.23272585,87.61458502,86.12979159,92.70535721,90.23988509,89.4705629,90.17133003,90.1520957,90.14471546,90.47701053,90.51289274,91.51586743,92.25940933,92.95348857,93.37274573
OCE_FHA_FO..INL,OCE,FHA,FO,INL,OCE_FHA_FO..INL = OCE_FH_FO*OCE_FHA_QP..INL/(OCE_FH_QP-OCE_FH_CR-OCE_FH_OU),Scalar TS,Numeric,0.960033188,1.007925374,0.928098377,0.986714679,0.907308935,0.922020107,0.888653433,0.95290129,1.128875633,1.23532017,1.203459083,1.225550234,1.27392599,1.321127168,1.364011735,1.408014699,1.473354393,1.550282595,1.636172037,1.728962806,1.825928195
OCE_FHA_FO..MAR,OCE,FHA,FO,MAR,OCE_FHA_FO..MAR = OCE_FH_FO*OCE_FHA_QP..MAR/(OCE_FH_QP-OCE_FH_CR-OCE_FH_OU),Scalar TS,Numeric,0.701651409,0.903033377,0.912872588,0.916573782,0.872416846,0.681861041,0.802333966,0.805229316,1.026937324,1.052309774,1.025168848,1.043987237,1.085196213,1.125404625,1.161935922,1.199419929,1.255079668,1.320611099,1.39377618,1.472820168,1.555420314
OCE_FHC_FO..INL,OCE,FHC,FO,INL,OCE_FHC_FO..INL = OCE_FH_FO*OCE_FHC_QP..INL/(OCE_FH_QP-OCE_FH_CR-OCE_FH_OU),Scalar TS,Numeric,7.728982827,8.677424171,8.0196869,8.396786508,7.605109328,7.542125648,7.148739042,7.507085814,9.047011276,10.36589704,10.06736077,10.05685287,10.27333735,10.4637689,10.64228415,10.80421896,11.11964266,11.41196588,12.71937958,14.08439914,15.48295669
OCE_FHC_FO..MAR,OCE,FHC,FO,MAR,"OCE_FHC_FO..MAR = OCE_FH_FO*(OCE_FHC_QP..MAR-OCE_FH_CR-OCE_FH_OU)/(OCE_FH_
QP-OCE_FH_CR-OCE_FH_OU)",Scalar TS,Numeric,221.0777223,220.7604062,229.6775863,232.2497525,246.1563244,260.7355095,278.6468243,282.1732288,329.3753667,340.8134087,330.8889109,332.0931926,340.9313496,348.8455529,356.6410332,363.7163843,375.9771128,386.6715958,396.8198774,406.8864904,416.2093504
PAK_FHA_FO..INL,PAK,FHA,FO,INL,PAK_FHA_FO..INL = PAK_FH_FO*PAK_FHA_QP..INL/(PAK_FH_QP-PAK_FH_CR-PAK_FH_OU),Scalar TS,Numeric,98.2955667,96.8064335,94.72716746,101.7039292,100.2190987,108.7096446,112.3341538,102.1261886,90.56963418,85.91009755,90.47452707,89.02901736,82.68641502,88.65684072,94.71024243,100.7117602,104.4471422,107.4819126,109.4547224,110.9131268,110.2796575
PAK_FHA_FO..MAR,PAK,FHA,FO,MAR,PAK_FHA_FO..MAR = PAK_FH_FO*PAK_FHA_QP..MAR/(PAK_FH_QP-PAK_FH_CR-PAK_FH_OU),Scalar TS,Numeric,0.07091323,0.071668022,0.071680545,0.076960976,0.077733239,0.085640645,0.089835701,0.083731272,0.074642798,0.067062283,0.080216562,0.079776759,0.082027536,0.08207203,0.082024799,0.081858424,0.082269532,0.082534084,0.083236477,0.083878645,0.084610871
PAK_FHC_FO..INL,PAK,FHC,FO,INL,PAK_FHC_FO..INL = PAK_FH_FO*PAK_FHC_QP..INL/(PAK_FH_QP-PAK_FH_CR-PAK_FH_OU),Scalar TS,Numeric,80.98712162,80.69341456,79.80433995,84.62615128,86.6793204,95.32451544,98.38087273,90.36162035,80.47291368,68.16322103,72.6962596,71.57471083,74.33745479,74.37777743,74.33497401,74.18419698,73.81119595,74.79651387,75.86022255,76.87594296,77.98125715
PAK_FHC_FO..MAR,PAK,FHC,FO,MAR,"PAK_FHC_FO..MAR = PAK_FH_FO*(PAK_FHC_QP..MAR-PAK_FH_CR-PAK_FH_OU)/(PAK_FH_
QP-PAK_FH_CR-PAK_FH_OU)",Scalar TS,Numeric,158.3478389,167.2301618,168.9961764,174.7412693,175.6223679,188.1704899,168.7179144,181.4885056,139.1399993,127.0923701,144.9075341,142.5558929,148.037776,148.1972332,147.7405783,147.735669,147.3852289,149.3472521,150.8115265,152.2718657,154.0035134
PER_FHA_FO..INL,PER,FHA,FO,INL,PER_FHA_FO..INL = PER_FH_FO*PER_FHA_QP..INL/(PER_FH_QP-PER_FH_CR-PER_FH_OU),Scalar TS,Numeric,11.00794533,12.20862901,16.72070844,23.46929907,19.85104453,28.55057522,40.1974731,45.86341002,35.14228618,44.91642864,43.32189127,59.06784717,55.61892913,61.66900188,66.60653802,72.43945935,90.8107242,80.39106025,83.50354505,86.59378793,89.59488104
PER_FHA_FO..MAR,PER,FHA,FO,MAR,PER_FHA_FO..MAR = PER_FH_FO*PER_FHA_QP..MAR/(PER_FH_QP-PER_FH_CR-PER_FH_OU),Scalar TS,Numeric,45.57047853,35.47110583,24.08549422,50.12807222,39.30138794,28.21309378,28.33124948,29.62659866,24.15335031,31.57532383,29.35821912,39.54453357,34.8315591,36.49331591,37.63977784,39.25925208,49.14736976,40.32669974,39.62530067,39.57785321,39.9083926
PER_FHC_FO..INL,PER,FHC,FO,INL,PER_FHC_FO..INL = PER_FH_FO*PER_FHC_QP..INL/(PER_FH_QP-PER_FH_CR-PER_FH_OU),Scalar TS,Numeric,28.19864425,19.02424541,19.00527843,15.99182795,12.66649464,23.39745679,15.11059254,21.53254427,11.14140894,15.71540717,17.82904038,16.4534489,18.1667529,18.45592164,18.8063031,19.02430287,17.55818503,19.86624875,28.35027815,37.09724807,45.99022795
PER_FHC_FO..MAR,PER,FHC,FO,MAR,"PER_FHC_FO..MAR = PER_FH_FO*(PER_FHC_QP..MAR-PER_FH_CR-PER_FH_OU)/(PER_FH_
QP-PER_FH_CR-PER_FH_OU)",Scalar TS,Numeric,566.806859,599.9308305,633.0897946,592.3847053,658.2831095,684.0288515,675.9197666,690.8471926,772.8911836,779.0867944,809.8374702,747.3548298,825.1771773,838.3119099,854.2270704,864.1291389,797.5345754,902.3723259,913.057034,921.7794753,927.1072643
PHL_FHA_FO..INL,PHL,FHA,FO,INL,PHL_FHA_FO..INL = PHL_FH_FO*PHL_FHA_QP..INL/(PHL_FH_QP-PHL_FH_CR-PHL_FH_OU),Scalar TS,Numeric,308.9070165,309.0056143,313.8306667,310.8197967,307.6305182,329.8581308,329.0855071,333.699747,351.1654991,354.6762353,352.5688874,356.6306061,359.4831053,358.5936716,358.6457164,357.8258944,354.804916,355.7652205,358.5635106,364.2374467,369.2542768
PHL_FHA_FO..MAR,PHL,FHA,FO,MAR,PHL_FHA_FO..MAR = PHL_FH_FO*PHL_FHA_QP..MAR/(PHL_FH_QP-PHL_FH_CR-PHL_FH_OU),Scalar TS,Numeric,413.7167989,438.9831761,462.3880174,458.548361,467.2562307,483.9822867,508.8157976,502.4731518,513.4395815,536.5524461,557.5240905,562.7609736,560.8363902,559.1342102,559.1585278,558.6810884,556.0797223,556.0287092,556.8373689,560.2191799,564.4749222
PHL_FHC_FO..INL,PHL,FHC,FO,INL,PHL_FHC_FO..INL = PHL_FH_FO*PHL_FHC_QP..INL/(PHL_FH_QP-PHL_FH_CR-PHL_FH_OU),Scalar TS,Numeric,179.9109583,187.0744544,192.170788,189.7196054,209.9747811,211.7010664,167.9341415,165.2518785,170.577562,199.3853537,195.9329647,197.5997433,200.4588068,202.8517549,204.3381607,205.6256438,206.0091103,207.207337,212.1278169,216.3418596,219.7599959
PHL_FHC_FO..MAR,PHL,FHC,FO,MAR,"PHL_FHC_FO..MAR = PHL_FH_FO*(PHL_FHC_QP..MAR-PHL_FH_CR-PHL_FH_OU)/(PHL_FH_
QP-PHL_FH_CR-PHL_FH_OU)",Scalar TS,Numeric,2246.095247,1975.202514,1970.575972,1886.311725,1998.860876,2027.944982,1962.427992,1753.255097,1974.630508,2119.048992,2082.357323,2100.07169,2130.457551,2155.889582,2171.686963,2185.370215,2189.445661,2202.180302,2203.1363,2196.679685,2182.408645
PRY_FHA_FO..INL,PRY,FHA,FO,INL,PRY_FHA_FO..INL = PRY_FH_FO*SAC_FHA_QP..INL/(SAC_FH_QP-SAC_FH_CR-SAC_FH_OU),Scalar TS,Numeric,2.243454097,2.31563072,1.974806857,1.915581761,1.922221232,1.880220606,1.76023139,1.916310794,1.921487691,1.852569097,1.841677671,1.900165929,1.923022592,1.9691468,2.014774572,2.05996798,2.131681501,2.150501972,2.195521815,2.239971445,2.294777419
PRY_FHA_FO..MAR,PRY,FHA,FO,MAR,PRY_FHA_FO..MAR = PRY_FH_FO*SAC_FHA_QP..MAR/(SAC_FH_QP-SAC_FH_CR-SAC_FH_OU),Scalar TS,Numeric,5.190177479,6.15575891,6.049578444,6.593819784,6.914840138,7.587171804,7.221367887,7.991684563,9.069323455,9.03947368,9.547329623,9.760367211,9.80317013,9.989855967,10.17722383,10.36524726,10.68575988,10.74269905,10.93223221,11.12244808,11.2239551
PRY_FHC_FO..INL,PRY,FHC,FO,INL,PRY_FHC_FO..INL = PRY_FH_FO*SAC_FHC_QP..INL/(SAC_FH_QP-SAC_FH_CR-SAC_FH_OU),Scalar TS,Numeric,1.093582827,1.083676865,1.108323132,1.09848359,0.993923966,0.915348562,0.762143322,0.722357242,0.76793592,0.862880415,0.84159288,0.843447517,0.849222879,0.849968971,0.850706133,0.851432667,0.847521641,0.85281143,0.900536978,0.948329579,1.000554465
PRY_FHC_FO..MAR,PRY,FHC,FO,MAR,"PRY_FHC_FO..MAR = PRY_FH_FO*(SAC_FHC_QP..MAR-SAC_FH_CR-SAC_FH_OU)/(SAC_FH_
QP-SAC_FH_CR-SAC_FH_OU)",Scalar TS,Numeric,15.50855731,15.51146175,16.03332175,16.85006042,17.89331134,16.97687108,17.10895646,17.98486513,17.97740751,17.06679284,16.76939983,16.74601934,16.9245844,16.94102826,16.95729546,16.97335209,16.83503697,17.00398754,16.971709,16.93925089,16.98071302
RUS_FHA_FO..INL,RUS,FHA,FO,INL,RUS_FHA_FO..INL = RUS_FH_FO*RUS_FHA_QP..INL/(RUS_FH_QP-RUS_FH_CR-RUS_FH_OU),Scalar TS,Numeric,98.05678795,96.3274953,114.8913459,105.6059181,112.067816,96.64122769,104.1003062,105.2098084,108.0530819,120.7385684,118.6728103,126.1351694,128.8709641,136.1216547,142.8806037,150.0341488,154.6430251,158.3334898,161.4432352,163.3917439,164.2810634
RUS_FHA_FO..MAR,RUS,FHA,FO,MAR,RUS_FHA_FO..MAR = RUS_FH_FO*RUS_FHA_QP..MAR/(RUS_FH_QP-RUS_FH_CR-RUS_FH_OU),Scalar TS,Numeric,4.828741715,7.610386049,8.392466085,20.44510523,18.52149717,9.79547597,12.80086497,14.35249026,19.40434842,20.73648145,19.53250226,20.71395984,22.01820424,23.59565425,24.57105359,25.40425175,25.77755599,25.59667926,25.52216259,25.53180088,25.56854138
RUS_FHC_FO..INL,RUS,FHC,FO,INL,RUS_FHC_FO..INL = RUS_FH_FO*RUS_FHC_QP..INL/(RUS_FH_QP-RUS_FH_CR-RUS_FH_OU),Scalar TS,Numeric,224.756988,201.0019697,223.4257945,213.2478835,206.407971,199.5959512,198.1120073,174.7584183,171.8159765,204.5154011,202.3526025,199.6583416,201.8425123,203.8096433,205.26615,206.0778931,206.2164263,207.1227808,214.6857217,222.1708143,229.095152
RUS_FHC_FO..MAR,RUS,FHC,FO,MAR,"RUS_FHC_FO..MAR = RUS_FH_FO*(RUS_FHC_QP..MAR-RUS_FH_CR-RUS_FH_OU)/(RUS_FH_
QP-RUS_FH_CR-RUS_FH_OU)",Scalar TS,Numeric,2912.935448,2922.983649,3107.579055,2997.28872,2919.469926,2616.381434,2680.441319,2627.664333,2740.720853,2829.530284,2813.049862,2777.674098,2810.742651,2841.408172,2864.647507,2879.015969,2884.080089,2899.979622,2911.338481,2920.852216,2922.523436
SAC_FHA_FO..INL,SAC,FHA,FO,INL,SAC_FHA_FO..INL = SAC_FH_FO*SAC_FHA_QP..INL/(SAC_FH_QP-SAC_FH_CR-SAC_FH_OU),Scalar TS,Numeric,102.5295363,102.8899046,95.58283402,83.78534905,85.07205118,79.26340153,78.65923829,82.43996975,83.48648778,89.81079286,87.42248057,89.89062355,91.92769021,94.63913831,97.17303825,99.79292125,103.1588428,105.4869302,108.8417271,112.2002477,115.8071928
SAC_FHA_FO..MAR,SAC,FHA,FO,MAR,SAC_FHA_FO..MAR = SAC_FH_FO*SAC_FHA_QP..MAR/(SAC_FH_QP-SAC_FH_CR-SAC_FH_OU),Scalar TS,Numeric,237.1996337,273.5174662,292.8062814,288.4061142,306.0311811,319.8481302,322.7003567,343.8034351,394.051945,438.2251109,453.2015843,461.7309894,468.6282888,480.1223355,490.8498321,502.133195,517.1178827,526.9534092,541.9591037,557.123812,566.4230092
SAC_FHC_FO..INL,SAC,FHC,FO,INL,SAC_FHC_FO..INL = SAC_FH_FO*SAC_FHC_QP..INL/(SAC_FH_QP-SAC_FH_CR-SAC_FH_OU),Scalar TS,Numeric,49.97853099,48.15077305,53.6440643,48.04641226,43.98825123,38.58783399,34.05780257,31.07591388,33.3659555,41.83162414,39.94951903,39.90073816,40.59603776,40.85034746,41.02975127,41.24673485,41.01426585,41.8323075,44.64360104,47.50186163,50.49352621
SAC_FHC_FO..MAR,SAC,FHC,FO,MAR,"SAC_FHC_FO..MAR = SAC_FH_FO*(SAC_FHC_QP..MAR-SAC_FH_CR-SAC_FH_OU)/(SAC_FH_
QP-SAC_FH_CR-SAC_FH_OU)",Scalar TS,Numeric,708.766536,689.2173292,776.0304893,737.0023155,791.9071295,715.6843962,764.5457814,773.7115202,781.0982188,827.3819306,796.0255767,792.1993008,809.0585923,814.2025353,817.8542371,822.2556881,814.7009451,834.0836098,841.3626803,848.4876674,856.9409343
SAU_FHA_FO..INL,SAU,FHA,FO,INL,SAU_FHA_FO..INL = SAU_FH_FO*SAU_FHA_QP..INL/(SAU_FH_QP-SAU_FH_CR-SAU_FH_OU),Scalar TS,Numeric,12.4492229,18.12489107,24.49474949,26.82875379,26.032591,20.48663462,27.89718006,23.73992412,20.09884138,24.71567268,25.08890722,25.47988875,26.36266098,27.20170564,27.98662061,28.74418311,29.3829243,30.18446901,30.97478134,31.75435667,32.46814383
SAU_FHA_FO..MAR,SAU,FHA,FO,MAR,SAU_FHA_FO..MAR = SAU_FH_FO*SAU_FHA_QP..MAR/(SAU_FH_QP-SAU_FH_CR-SAU_FH_OU),Scalar TS,Numeric,76.72399947,43.23028873,35.27337776,15.66615777,72.78449261,92.72004039,115.4304168,144.0873029,165.9058603,204.0954981,207.2157305,210.4449071,217.7360344,224.6659455,231.1487864,237.4056725,242.6811897,249.3012464,255.8287127,262.2674273,268.162807
SAU_FHC_FO..INL,SAU,FHC,FO,INL,SAU_FHC_FO..INL = SAU_FH_FO*SAU_FHC_QP..INL/(SAU_FH_QP-SAU_FH_CR-SAU_FH_OU),Scalar TS,Numeric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347183222,0.693589937,1.037176817
SAU_FHC_FO..MAR,SAU,FHC,FO,MAR,"SAU_FHC_FO..MAR = SAU_FH_FO*(SAU_FHC_QP..MAR-SAU_FH_CR-SAU_FH_OU)/(SAU_FH_
QP-SAU_FH_CR-SAU_FH_OU)",Scalar TS,Numeric,219.5079981,245.4894175,304.8282417,329.4295798,284.0039398,256.5942496,243.6748666,207.3886816,177.6758245,180.0116118,178.1002673,175.0410517,175.4459498,175.5441161,175.2974602,174.8984687,173.8187394,173.7344312,173.2444276,172.7038942,171.825626
THA_FHA_FO..INL,THA,FHA,FO,INL,THA_FHA_FO..INL = THA_FH_FO*THA_FHA_QP..INL/(THA_FH_QP-THA_FH_CR-THA_FH_OU),Scalar TS,Numeric,281.5234868,268.5958923,317.6302925,346.9691797,327.2277543,349.2442307,384.0617244,442.0387782,468.1409296,484.9881947,482.3305186,476.9264239,479.8186848,480.5813187,482.1955559,478.3396163,472.9822577,464.9472352,455.9097499,450.2124274,444.5625653
THA_FHA_FO..MAR,THA,FHA,FO,MAR,THA_FHA_FO..MAR = THA_FH_FO*THA_FHA_QP..MAR/(THA_FH_QP-THA_FH_CR-THA_FH_OU),Scalar TS,Numeric,555.8770052,571.0159007,571.8665421,447.2838126,380.5280027,431.790105,500.4012176,514.1832274,543.4188232,558.5057966,546.2063028,547.3540861,560.6495691,579.6104851,594.5007688,618.6426919,637.2140194,667.0336886,692.226402,717.5531563,742.5394356
THA_FHC_FO..INL,THA,FHC,FO,INL,THA_FHC_FO..INL = THA_FH_FO*THA_FHC_QP..INL/(THA_FH_QP-THA_FH_CR-THA_FH_OU),Scalar TS,Numeric,136.2762809,157.0324475,153.431736,167.441602,143.2711685,156.2377581,172.0832609,206.0354679,222.7815059,219.2442757,208.5232352,202.9878198,201.0817232,198.4594737,195.6153603,192.4080742,189.2971428,186.5953569,187.3352516,190.0940833,192.2366296
THA_FHC_FO..MAR,THA,FHC,FO,MAR,"THA_FHC_FO..MAR = THA_FH_FO*(THA_FHC_QP..MAR-THA_FH_CR-THA_FH_OU)/(THA_FH_
QP-THA_FH_CR-THA_FH_OU)",Scalar TS,Numeric,685.0044161,812.1018594,734.5129744,851.3567147,809.3871815,761.3710592,856.9799431,846.3206635,966.2222402,861.0081537,899.9732896,904.8545655,930.4319122,947.8404246,963.1010096,974.2911218,982.3936344,996.304451,1009.34322,1013.363873,1013.570211
TUR_FHA_FO..INL,TUR,FHA,FO,INL,TUR_FHA_FO..INL = TUR_FH_FO*TUR_FHA_QP..INL/(TUR_FH_QP-TUR_FH_CR-TUR_FH_OU),Scalar TS,Numeric,81.17555041,94.60739658,106.1761408,109.0982067,96.22384739,89.86950658,82.24102784,83.7296218,77.83085802,74.82220983,77.32483197,77.70890295,78.29244345,80.38900992,82.37965828,83.95314259,85.00024512,86.54659229,88.04150605,89.65547862,90.7962883
TUR_FHA_FO..MAR,TUR,FHA,FO,MAR,TUR_FHA_FO..MAR = TUR_FH_FO*TUR_FHA_QP..MAR/(TUR_FH_QP-TUR_FH_CR-TUR_FH_OU),Scalar TS,Numeric,92.11185019,83.3030343,96.36438683,98.30213253,112.0692807,121.806377,120.3896425,136.423496,152.8346517,152.4164192,155.1964568,156.7475681,157.701364,161.0217735,164.9328095,167.8931141,170.45464,173.3629,176.9165595,179.4476599,180.9418956
TUR_FHC_FO..INL,TUR,FHC,FO,INL,TUR_FHC_FO..INL = TUR_FH_FO*TUR_FHC_QP..INL/(TUR_FH_QP-TUR_FH_CR-TUR_FH_OU),Scalar TS,Numeric,41.59513395,34.94067052,34.37873357,31.10602462,32.12291782,30.27332568,27.40477198,25.87721078,22.30494575,17.93151863,17.70415915,17.34987041,17.45956171,17.05506785,16.51196336,16.03317126,15.47523942,15.02811811,14.78142213,14.55906953,14.35584931
TUR_FHC_FO..MAR,TUR,FHC,FO,MAR,"TUR_FHC_FO..MAR = TUR_FH_FO*(TUR_FHC_QP..MAR-TUR_FH_CR-TUR_FH_OU)/(TUR_FH_
QP-TUR_FH_CR-TUR_FH_OU)",Scalar TS,Numeric,280.5798887,228.5916865,278.0869404,216.810987,166.1992509,190.6512644,163.4621475,152.1035803,111.0392434,92.23641118,97.59296557,92.99721435,90.92443165,86.2175349,80.95307147,76.15843353,71.14472253,66.79250744,61.88524881,57.34524038,53.12024405
